ts_iso,container,stream,message
 2025-09-12T00:04:19.000000658Z ,app, stderr , FATAL panic: nil pointer dereference
 2025-09-12T00:04:20.000000071Z ,nginx, stdout , 172.17.0.77 - - [2025/09/12:00:04:20 +0000]   GET /api HTTP/1.1   200 1350   -     Go-http-client/1.1  
 2025-09-12T00:04:20.000000136Z ,nginx, stdout , 172.17.0.249 - - [2025/09/12:00:04:20 +0000]   GET /health HTTP/1.1   200 163   -     curl/8.4.0  
 2025-09-12T00:04:20.000000184Z ,nginx, stdout , 172.17.0.242 - - [2025/09/12:00:04:20 +0000]   GET /static/logo.png HTTP/1.1   200 848   -     k6/0.50  
 2025-09-12T00:04:20.000000435Z ,app, stdout , INFO request handled ok 521
 2025-09-12T00:04:20.000000775Z ,app, stdout , INFO request handled ok 520
 2025-09-12T00:04:21.000000317Z ,app, stdout , INFO request handled ok 523
 2025-09-12T00:04:21.000000374Z ,nginx, stderr , [error] 12#12: *1 upstream timed out (110: Connection timed out) while reading response header from upstream
 2025-09-12T00:04:21.000000507Z ,app, stdout , INFO request handled ok 522
 2025-09-12T00:04:21.000000942Z ,nginx, stdout , 172.17.0.10 - - [2025/09/12:00:04:21 +0000]   GET /notfound HTTP/1.1   200 1660   -     curl/8.4.0  
 2025-09-12T00:04:21.000000956Z ,nginx, stdout , 172.17.0.124 - - [2025/09/12:00:04:21 +0000]   GET / HTTP/1.1   200 2035   -     Go-http-client/1.1  
 2025-09-12T00:04:22.000000065Z ,nginx, stdout , 172.17.0.221 - - [2025/09/12:00:04:22 +0000]   GET /notfound HTTP/1.1   200 45   -     curl/8.4.0  
 2025-09-12T00:04:22.000000346Z ,app, stdout , INFO request handled ok 524
 2025-09-12T00:04:22.000000361Z ,nginx, stdout , 172.17.0.87 - - [2025/09/12:00:04:22 +0000]   GET /static/logo.png HTTP/1.1   200 1538   -     k6/0.50  
 2025-09-12T00:04:22.000000427Z ,nginx, stdout , 172.17.0.75 - - [2025/09/12:00:04:22 +0000]   GET /static/logo.png HTTP/1.1   200 1183   -     curl/8.4.0  
 2025-09-12T00:04:22.000000724Z ,app, stdout , INFO request handled ok 525
 2025-09-12T00:04:23.000000004Z ,nginx, stdout , 172.17.0.30 - - [2025/09/12:00:04:23 +0000]   GET /api HTTP/1.1   200 1298   -     k6/0.50  
 2025-09-12T00:04:23.000000222Z ,app, stdout , INFO request handled ok 527
 2025-09-12T00:04:23.000000539Z ,app, stdout , INFO request handled ok 526
 2025-09-12T00:04:23.000000733Z ,nginx, stdout , 172.17.0.181 - - [2025/09/12:00:04:23 +0000]   GET /health HTTP/1.1   200 396   -     curl/8.4.0  
 2025-09-12T00:04:23.000000921Z ,nginx, stdout , 172.17.0.233 - - [2025/09/12:00:04:23 +0000]   GET /static/logo.png HTTP/1.1   200 455   -     k6/0.50  
 2025-09-12T00:04:24.000000103Z ,app, stdout , INFO request handled ok 528
 2025-09-12T00:04:24.000000224Z ,nginx, stdout , 172.17.0.48 - - [2025/09/12:00:04:24 +0000]   GET / HTTP/1.1   200 940   -     Go-http-client/1.1  
 2025-09-12T00:04:24.000000423Z ,nginx, stdout , 172.17.0.149 - - [2025/09/12:00:04:24 +0000]   GET /health HTTP/1.1   200 627   -     k6/0.50  
 2025-09-12T00:04:24.000000784Z ,app, stdout , INFO request handled ok 529
 2025-09-12T00:04:24.000000889Z ,nginx, stdout , 172.17.0.73 - - [2025/09/12:00:04:24 +0000]   GET / HTTP/1.1   200 199   -     Go-http-client/1.1  
 2025-09-12T00:04:25.000000129Z ,app, stdout , INFO request handled ok 531
 2025-09-12T00:04:25.000000417Z ,nginx, stdout , 172.17.0.182 - - [2025/09/12:00:04:25 +0000]   GET /static/logo.png HTTP/1.1   200 543   -     k6/0.50  
 2025-09-12T00:04:25.000000546Z ,nginx, stdout , 172.17.0.191 - - [2025/09/12:00:04:25 +0000]   GET /static/logo.png HTTP/1.1   200 1863   -     curl/8.4.0  
 2025-09-12T00:04:25.000000556Z ,app, stdout , INFO request handled ok 530
 2025-09-12T00:04:25.000000938Z ,nginx, stdout , 172.17.0.22 - - [2025/09/12:00:04:25 +0000]   GET /api HTTP/1.1   200 167   -     curl/8.4.0  
 2025-09-12T00:04:26.000000021Z ,nginx, stdout , 172.17.0.79 - - [2025/09/12:00:04:26 +0000]   GET /static/logo.png HTTP/1.1   404 570   -     curl/8.4.0  
 2025-09-12T00:04:26.000000196Z ,nginx, stdout , 172.17.0.51 - - [2025/09/12:00:04:26 +0000]   GET /health HTTP/1.1   200 203   -     Go-http-client/1.1  
 2025-09-12T00:04:26.000000544Z ,nginx, stdout , 172.17.0.181 - - [2025/09/12:00:04:26 +0000]   GET /health HTTP/1.1   200 1462   -     Mozilla/5.0  
 2025-09-12T00:04:26.000000624Z ,app, stdout , INFO request handled ok 532
 2025-09-12T00:04:26.000000643Z ,app, stdout , INFO request handled ok 533
 2025-09-12T00:04:27.000000013Z ,app, stdout , INFO request handled ok 535
 2025-09-12T00:04:27.000000107Z ,nginx, stdout , 172.17.0.106 - - [2025/09/12:00:04:27 +0000]   GET /api HTTP/1.1   200 2039   -     Go-http-client/1.1  
 2025-09-12T00:04:27.000000297Z ,nginx, stdout , 172.17.0.223 - - [2025/09/12:00:04:27 +0000]   GET / HTTP/1.1   200 31   -     curl/8.4.0  
 2025-09-12T00:04:27.000000352Z ,nginx, stdout , 172.17.0.252 - - [2025/09/12:00:04:27 +0000]   GET /api HTTP/1.1   404 541   -     curl/8.4.0  
 2025-09-12T00:04:27.000000838Z ,app, stdout , INFO request handled ok 534
 2025-09-12T00:04:28.000000376Z ,app, stdout , INFO request handled ok 536
 2025-09-12T00:04:28.000000422Z ,nginx, stdout , 172.17.0.238 - - [2025/09/12:00:04:28 +0000]   GET / HTTP/1.1   200 810   -     Mozilla/5.0  
 2025-09-12T00:04:28.000000642Z ,app, stdout , INFO request handled ok 537
 2025-09-12T00:04:28.000000650Z ,nginx, stdout , 172.17.0.88 - - [2025/09/12:00:04:28 +0000]   GET /health HTTP/1.1   200 1701   -     Mozilla/5.0  
 2025-09-12T00:04:28.000000698Z ,nginx, stdout , 172.17.0.124 - - [2025/09/12:00:04:28 +0000]   GET /static/logo.png HTTP/1.1   404 2015   -     Mozilla/5.0  
 2025-09-12T00:04:29.000000050Z ,nginx, stdout , 172.17.0.152 - - [2025/09/12:00:04:29 +0000]   GET /notfound HTTP/1.1   200 303   -     curl/8.4.0  
 2025-09-12T00:04:29.000000449Z ,app, stdout , INFO request handled ok 538
 2025-09-12T00:04:29.000000743Z ,nginx, stdout , 172.17.0.73 - - [2025/09/12:00:04:29 +0000]   GET / HTTP/1.1   200 209   -     k6/0.50  
 2025-09-12T00:04:29.000000906Z ,app, stdout , INFO request handled ok 539
 2025-09-12T00:04:29.000000932Z ,nginx, stdout , 172.17.0.220 - - [2025/09/12:00:04:29 +0000]   GET /notfound HTTP/1.1   200 577   -     Go-http-client/1.1  
 2025-09-12T00:04:30.000000217Z ,nginx, stdout , 172.17.0.216 - - [2025/09/12:00:04:30 +0000]   GET /static/logo.png HTTP/1.1   200 1289   -     Go-http-client/1.1  
 2025-09-12T00:04:30.000000575Z ,nginx, stdout , 172.17.0.12 - - [2025/09/12:00:04:30 +0000]   GET /notfound HTTP/1.1   500 1434   -     Go-http-client/1.1  
 2025-09-12T00:04:30.000000624Z ,nginx, stdout , 172.17.0.71 - - [2025/09/12:00:04:30 +0000]   GET /login HTTP/1.1   200 953   -     k6/0.50  
 2025-09-12T00:04:30.000000758Z ,app, stdout , INFO request handled ok 540
 2025-09-12T00:04:30.000000835Z ,app, stdout , INFO request handled ok 541
 2025-09-12T00:04:31.000000322Z ,app, stdout , INFO request handled ok 543
 2025-09-12T00:04:31.000000337Z ,nginx, stdout , 172.17.0.50 - - [2025/09/12:00:04:31 +0000]   GET /login HTTP/1.1   200 1258   -     Go-http-client/1.1  
 2025-09-12T00:04:31.000000482Z ,nginx, stdout , 172.17.0.189 - - [2025/09/12:00:04:31 +0000]   GET / HTTP/1.1   500 1943   -     curl/8.4.0  
 2025-09-12T00:04:31.000000640Z ,nginx, stdout , 172.17.0.51 - - [2025/09/12:00:04:31 +0000]   GET / HTTP/1.1   200 48   -     k6/0.50  
 2025-09-12T00:04:31.000000720Z ,app, stdout , INFO request handled ok 542
 2025-09-12T00:04:32.000000146Z ,app, stdout , INFO request handled ok 545
 2025-09-12T00:04:32.000000202Z ,nginx, stdout , 172.17.0.212 - - [2025/09/12:00:04:32 +0000]   GET /health HTTP/1.1   200 751   -     Mozilla/5.0  
 2025-09-12T00:04:32.000000496Z ,nginx, stdout , 172.17.0.73 - - [2025/09/12:00:04:32 +0000]   GET /notfound HTTP/1.1   200 723   -     Go-http-client/1.1  
 2025-09-12T00:04:32.000000601Z ,nginx, stdout , 172.17.0.154 - - [2025/09/12:00:04:32 +0000]   GET /login HTTP/1.1   200 1979   -     curl/8.4.0  
 2025-09-12T00:04:32.000000999Z ,app, stdout , INFO request handled ok 544
 2025-09-12T00:04:33.000000108Z ,nginx, stdout , 172.17.0.31 - - [2025/09/12:00:04:33 +0000]   GET /login HTTP/1.1   200 1102   -     Mozilla/5.0  
 2025-09-12T00:04:33.000000198Z ,nginx, stdout , 172.17.0.187 - - [2025/09/12:00:04:33 +0000]   GET /api HTTP/1.1   200 82   -     curl/8.4.0  
 2025-09-12T00:04:33.000000408Z ,app, stdout , INFO request handled ok 546
 2025-09-12T00:04:33.000000833Z ,nginx, stdout , 172.17.0.72 - - [2025/09/12:00:04:33 +0000]   GET /api HTTP/1.1   200 1601   -     curl/8.4.0  
 2025-09-12T00:04:33.000000998Z ,app, stdout , INFO request handled ok 547
 2025-09-12T00:04:34.000000146Z ,app, stdout , INFO request handled ok 548
 2025-09-12T00:04:34.000000259Z ,nginx, stdout , 172.17.0.46 - - [2025/09/12:00:04:34 +0000]   GET /health HTTP/1.1   404 718   -     Mozilla/5.0  
 2025-09-12T00:04:34.000000364Z ,nginx, stdout , 172.17.0.73 - - [2025/09/12:00:04:34 +0000]   GET /notfound HTTP/1.1   404 1807   -     curl/8.4.0  
 2025-09-12T00:04:34.000000693Z ,app, stdout , INFO request handled ok 549
 2025-09-12T00:04:34.000000986Z ,nginx, stdout , 172.17.0.46 - - [2025/09/12:00:04:34 +0000]   GET /static/logo.png HTTP/1.1   200 211   -     Go-http-client/1.1  
 2025-09-12T00:04:35.000000110Z ,nginx, stdout , 172.17.0.173 - - [2025/09/12:00:04:35 +0000]   GET /notfound HTTP/1.1   200 1625   -     k6/0.50  
 2025-09-12T00:04:35.000000219Z ,nginx, stdout , 172.17.0.181 - - [2025/09/12:00:04:35 +0000]   GET /static/logo.png HTTP/1.1   200 909   -     k6/0.50  
 2025-09-12T00:04:35.000000295Z ,app, stdout , INFO request handled ok 551
 2025-09-12T00:04:35.000000676Z ,app, stdout , INFO request handled ok 550
 2025-09-12T00:04:35.000000809Z ,nginx, stdout , 172.17.0.99 - - [2025/09/12:00:04:35 +0000]   GET /static/logo.png HTTP/1.1   200 1543   -     k6/0.50  
 2025-09-12T00:04:36.000000037Z ,nginx, stdout , 172.17.0.96 - - [2025/09/12:00:04:36 +0000]   GET /health HTTP/1.1   200 1730   -     k6/0.50  
 2025-09-12T00:04:36.000000072Z ,app, stdout , INFO request handled ok 552
 2025-09-12T00:04:36.000000160Z ,nginx, stdout , 172.17.0.240 - - [2025/09/12:00:04:36 +0000]   GET /api HTTP/1.1   200 205   -     curl/8.4.0  
 2025-09-12T00:04:36.000000476Z ,nginx, stdout , 172.17.0.243 - - [2025/09/12:00:04:36 +0000]   GET /notfound HTTP/1.1   200 852   -     Mozilla/5.0  
 2025-09-12T00:04:36.000000898Z ,app, stdout , INFO request handled ok 553
 2025-09-12T00:04:37.000000296Z ,app, stdout , INFO request handled ok 554
 2025-09-12T00:04:37.000000539Z ,nginx, stdout , 172.17.0.218 - - [2025/09/12:00:04:37 +0000]   GET /notfound HTTP/1.1   200 27   -     Mozilla/5.0  
 2025-09-12T00:04:37.000000619Z ,app, stderr , ERROR error: upstream service unavailable
 2025-09-12T00:04:37.000000634Z ,nginx, stderr , [error] 12#12: *1 upstream timed out (110: Connection timed out) while reading response header from upstream
 2025-09-12T00:04:37.000000910Z ,nginx, stdout , 172.17.0.217 - - [2025/09/12:00:04:37 +0000]   GET /notfound HTTP/1.1   200 319   -     k6/0.50  
 2025-09-12T00:04:38.000000155Z ,app, stdout , INFO request handled ok 556
 2025-09-12T00:04:38.000000311Z ,app, stdout , INFO request handled ok 557
 2025-09-12T00:04:38.000000479Z ,nginx, stdout , 172.17.0.13 - - [2025/09/12:00:04:38 +0000]   GET / HTTP/1.1   404 1292   -     Mozilla/5.0  
 2025-09-12T00:04:38.000000599Z ,nginx, stdout , 172.17.0.54 - - [2025/09/12:00:04:38 +0000]   GET /static/logo.png HTTP/1.1   200 2022   -     Go-http-client/1.1  
 2025-09-12T00:04:38.000000655Z ,nginx, stderr , [error] 12#12: *1 upstream timed out (110: Connection timed out) while reading response header from upstream
 2025-09-12T00:04:39.000000146Z ,nginx, stdout , 172.17.0.190 - - [2025/09/12:00:04:39 +0000]   GET /notfound HTTP/1.1   200 1101   -     Go-http-client/1.1  
 2025-09-12T00:04:39.000000179Z ,app, stdout , INFO request handled ok 559
 2025-09-12T00:04:39.000000733Z ,app, stdout , INFO request handled ok 558
 2025-09-12T00:04:39.000000774Z ,nginx, stdout , 172.17.0.131 - - [2025/09/12:00:04:39 +0000]   GET /static/logo.png HTTP/1.1   404 66   -     Mozilla/5.0  
 2025-09-12T00:04:39.000000963Z ,nginx, stdout , 172.17.0.116 - - [2025/09/12:00:04:39 +0000]   GET /api HTTP/1.1   200 893   -     Mozilla/5.0  
 2025-09-12T00:04:40.000000063Z ,nginx, stdout , 172.17.0.123 - - [2025/09/12:00:04:40 +0000]   GET /login HTTP/1.1   200 2048   -     curl/8.4.0  
 2025-09-12T00:04:40.000000235Z ,nginx, stdout , 172.17.0.88 - - [2025/09/12:00:04:40 +0000]   GET /api HTTP/1.1   200 341   -     Go-http-client/1.1  
 2025-09-12T00:04:40.000000497Z ,nginx, stdout , 172.17.0.69 - - [2025/09/12:00:04:40 +0000]   GET /notfound HTTP/1.1   200 1122   -     Go-http-client/1.1  
 2025-09-12T00:04:40.000000503Z ,app, stdout , INFO request handled ok 561
 2025-09-12T00:04:40.000000563Z ,app, stdout , INFO request handled ok 560
 2025-09-12T00:04:41.000000013Z ,nginx, stdout , 172.17.0.114 - - [2025/09/12:00:04:41 +0000]   GET /static/logo.png HTTP/1.1   200 1034   -     k6/0.50  
 2025-09-12T00:04:41.000000413Z ,nginx, stdout , 172.17.0.32 - - [2025/09/12:00:04:41 +0000]   GET /login HTTP/1.1   200 1853   -     curl/8.4.0  
 2025-09-12T00:04:41.000000736Z ,nginx, stdout , 172.17.0.174 - - [2025/09/12:00:04:41 +0000]   GET /login HTTP/1.1   200 1465   -     Go-http-client/1.1  
 2025-09-12T00:04:41.000000771Z ,app, stdout , INFO request handled ok 562
 2025-09-12T00:04:41.000000898Z ,app, stdout , INFO request handled ok 563
 2025-09-12T00:04:42.000000328Z ,nginx, stdout , 172.17.0.46 - - [2025/09/12:00:04:42 +0000]   GET /login HTTP/1.1   200 1164   -     Go-http-client/1.1  
 2025-09-12T00:04:42.000000410Z ,nginx, stdout , 172.17.0.200 - - [2025/09/12:00:04:42 +0000]   GET /health HTTP/1.1   200 1201   -     Go-http-client/1.1  
 2025-09-12T00:04:42.000000767Z ,nginx, stdout , 172.17.0.198 - - [2025/09/12:00:04:42 +0000]   GET /notfound HTTP/1.1   200 606   -     curl/8.4.0  
 2025-09-12T00:04:42.000000892Z ,app, stdout , WARN slow query detected
 2025-09-12T00:04:42.000000959Z ,app, stdout , INFO request handled ok 564
 2025-09-12T00:04:43.000000561Z ,nginx, stdout , 172.17.0.35 - - [2025/09/12:00:04:43 +0000]   GET / HTTP/1.1   200 1306   -     curl/8.4.0  
 2025-09-12T00:04:43.000000657Z ,nginx, stdout , 172.17.0.207 - - [2025/09/12:00:04:43 +0000]   GET /health HTTP/1.1   200 104   -     curl/8.4.0  
 2025-09-12T00:04:43.000000710Z ,app, stdout , INFO request handled ok 566
 2025-09-12T00:04:43.000000842Z ,app, stdout , INFO request handled ok 567
 2025-09-12T00:04:43.000000953Z ,nginx, stdout , 172.17.0.97 - - [2025/09/12:00:04:43 +0000]   GET /api HTTP/1.1   200 193   -     curl/8.4.0  
 2025-09-12T00:04:44.000000056Z ,nginx, stdout , 172.17.0.246 - - [2025/09/12:00:04:44 +0000]   GET /api HTTP/1.1   404 176   -     k6/0.50  
 2025-09-12T00:04:44.000000229Z ,nginx, stdout , 172.17.0.66 - - [2025/09/12:00:04:44 +0000]   GET /health HTTP/1.1   404 1216   -     Mozilla/5.0  
 2025-09-12T00:04:44.000000404Z ,app, stdout , INFO request handled ok 568
 2025-09-12T00:04:44.000000829Z ,nginx, stdout , 172.17.0.208 - - [2025/09/12:00:04:44 +0000]   GET /static/logo.png HTTP/1.1   200 703   -     curl/8.4.0  
 2025-09-12T00:04:44.000000937Z ,app, stdout , INFO request handled ok 569
 2025-09-12T00:04:45.000000492Z ,nginx, stdout , 172.17.0.72 - - [2025/09/12:00:04:45 +0000]   GET /notfound HTTP/1.1   200 1037   -     Go-http-client/1.1  
 2025-09-12T00:04:45.000000558Z ,app, stdout , INFO request handled ok 570
 2025-09-12T00:04:45.000000626Z ,app, stdout , INFO request handled ok 571
 2025-09-12T00:04:45.000000838Z ,nginx, stdout , 172.17.0.186 - - [2025/09/12:00:04:45 +0000]   GET /notfound HTTP/1.1   200 365   -     Go-http-client/1.1  
 2025-09-12T00:04:45.000000975Z ,nginx, stdout , 172.17.0.131 - - [2025/09/12:00:04:45 +0000]   GET / HTTP/1.1   404 181   -     k6/0.50  
 2025-09-12T00:04:46.000000061Z ,nginx, stdout , 172.17.0.122 - - [2025/09/12:00:04:46 +0000]   GET /health HTTP/1.1   404 1928   -     Go-http-client/1.1  
 2025-09-12T00:04:46.000000139Z ,app, stdout , INFO request handled ok 573
 2025-09-12T00:04:46.000000192Z ,nginx, stdout , 172.17.0.172 - - [2025/09/12:00:04:46 +0000]   GET /health HTTP/1.1   200 453   -     curl/8.4.0  
 2025-09-12T00:04:46.000000747Z ,app, stdout , INFO request handled ok 572
 2025-09-12T00:04:46.000000798Z ,nginx, stdout , 172.17.0.143 - - [2025/09/12:00:04:46 +0000]   GET /api HTTP/1.1   200 1235   -     Go-http-client/1.1  
 2025-09-12T00:04:47.000000115Z ,app, stdout , INFO request handled ok 574
 2025-09-12T00:04:47.000000594Z ,nginx, stdout , 172.17.0.38 - - [2025/09/12:00:04:47 +0000]   GET /api HTTP/1.1   200 1565   -     curl/8.4.0  
 2025-09-12T00:04:47.000000610Z ,nginx, stdout , 172.17.0.245 - - [2025/09/12:00:04:47 +0000]   GET /health HTTP/1.1   200 1331   -     Mozilla/5.0  
 2025-09-12T00:04:47.000000764Z ,app, stdout , INFO request handled ok 575
 2025-09-12T00:04:47.000000898Z ,nginx, stderr , [error] 12#12: *1 upstream timed out (110: Connection timed out) while reading response header from upstream
 2025-09-12T00:04:48.000000020Z ,nginx, stdout , 172.17.0.68 - - [2025/09/12:00:04:48 +0000]   GET /health HTTP/1.1   200 1134   -     Go-http-client/1.1  
 2025-09-12T00:04:48.000000071Z ,nginx, stdout , 172.17.0.246 - - [2025/09/12:00:04:48 +0000]   GET / HTTP/1.1   200 811   -     Go-http-client/1.1  
 2025-09-12T00:04:48.000000113Z ,app, stdout , INFO request handled ok 576
 2025-09-12T00:04:48.000000380Z ,app, stdout , INFO request handled ok 577
 2025-09-12T00:04:48.000000551Z ,nginx, stdout , 172.17.0.38 - - [2025/09/12:00:04:48 +0000]   GET / HTTP/1.1   200 232   -     Go-http-client/1.1  
 2025-09-12T00:04:49.000000207Z ,nginx, stdout , 172.17.0.136 - - [2025/09/12:00:04:49 +0000]   GET /static/logo.png HTTP/1.1   200 10   -     Go-http-client/1.1  
 2025-09-12T00:04:49.000000316Z ,nginx, stdout , 172.17.0.33 - - [2025/09/12:00:04:49 +0000]   GET /login HTTP/1.1   200 447   -     curl/8.4.0  
 2025-09-12T00:04:49.000000352Z ,app, stdout , INFO request handled ok 579
 2025-09-12T00:04:49.000000419Z ,nginx, stdout , 172.17.0.184 - - [2025/09/12:00:04:49 +0000]   GET /login HTTP/1.1   200 657   -     curl/8.4.0  
 2025-09-12T00:04:49.000000435Z ,app, stdout , INFO request handled ok 578
 2025-09-12T00:04:50.000000000Z ,nginx, stdout , 172.17.0.143 - - [2025/09/12:00:04:50 +0000]   GET /static/logo.png HTTP/1.1   200 938   -     k6/0.50  
 2025-09-12T00:04:50.000000435Z ,nginx, stdout , 172.17.0.246 - - [2025/09/12:00:04:50 +0000]   GET /notfound HTTP/1.1   200 1428   -     Go-http-client/1.1  
 2025-09-12T00:04:50.000000482Z ,app, stdout , INFO request handled ok 581
 2025-09-12T00:04:50.000000573Z ,app, stdout , INFO request handled ok 580
 2025-09-12T00:04:50.000000688Z ,nginx, stdout , 172.17.0.88 - - [2025/09/12:00:04:50 +0000]   GET /static/logo.png HTTP/1.1   404 1963   -     Go-http-client/1.1  
 2025-09-12T00:04:51.000000009Z ,app, stdout , INFO request handled ok 583
 2025-09-12T00:04:51.000000045Z ,nginx, stdout , 172.17.0.96 - - [2025/09/12:00:04:51 +0000]   GET /notfound HTTP/1.1   200 1893   -     k6/0.50  
 2025-09-12T00:04:51.000000247Z ,nginx, stdout , 172.17.0.35 - - [2025/09/12:00:04:51 +0000]   GET /login HTTP/1.1   404 834   -     Go-http-client/1.1  
 2025-09-12T00:04:51.000000314Z ,app, stdout , INFO request handled ok 582
 2025-09-12T00:04:51.000000569Z ,nginx, stdout , 172.17.0.107 - - [2025/09/12:00:04:51 +0000]   GET /notfound HTTP/1.1   200 1329   -     Mozilla/5.0  
 2025-09-12T00:04:52.000000309Z ,app, stdout , INFO request handled ok 584
 2025-09-12T00:04:52.000000728Z ,nginx, stdout , 172.17.0.96 - - [2025/09/12:00:04:52 +0000]   GET / HTTP/1.1   200 657   -     Mozilla/5.0  
 2025-09-12T00:04:52.000000736Z ,nginx, stdout , 172.17.0.20 - - [2025/09/12:00:04:52 +0000]   GET /static/logo.png HTTP/1.1   200 494   -     k6/0.50  
 2025-09-12T00:04:52.000000879Z ,app, stdout , INFO request handled ok 585
 2025-09-12T00:04:52.000000881Z ,nginx, stdout , 172.17.0.2 - - [2025/09/12:00:04:52 +0000]   GET /login HTTP/1.1   200 173   -     k6/0.50  
 2025-09-12T00:04:53.000000352Z ,nginx, stdout , 172.17.0.136 - - [2025/09/12:00:04:53 +0000]   GET /login HTTP/1.1   404 447   -     curl/8.4.0  
 2025-09-12T00:04:53.000000416Z ,nginx, stdout , 172.17.0.244 - - [2025/09/12:00:04:53 +0000]   GET /static/logo.png HTTP/1.1   200 1861   -     Go-http-client/1.1  
 2025-09-12T00:04:53.000000655Z ,app, stdout , INFO request handled ok 586
 2025-09-12T00:04:53.000000672Z ,app, stdout , INFO request handled ok 587
 2025-09-12T00:04:53.000000774Z ,nginx, stdout , 172.17.0.186 - - [2025/09/12:00:04:53 +0000]   GET /api HTTP/1.1   200 1128   -     Mozilla/5.0  
 2025-09-12T00:04:54.000000104Z ,app, stdout , INFO request handled ok 588
 2025-09-12T00:04:54.000000202Z ,nginx, stdout , 172.17.0.13 - - [2025/09/12:00:04:54 +0000]   GET /login HTTP/1.1   200 1606   -     Go-http-client/1.1  
 2025-09-12T00:04:54.000000259Z ,nginx, stdout , 172.17.0.99 - - [2025/09/12:00:04:54 +0000]   GET /health HTTP/1.1   200 1478   -     Go-http-client/1.1  
 2025-09-12T00:04:54.000000713Z ,app, stdout , INFO request handled ok 589
 2025-09-12T00:04:54.000000997Z ,nginx, stdout , 172.17.0.83 - - [2025/09/12:00:04:54 +0000]   GET /api HTTP/1.1   200 402   -     Mozilla/5.0  
 2025-09-12T00:04:55.000000019Z ,nginx, stdout , 172.17.0.83 - - [2025/09/12:00:04:55 +0000]   GET /login HTTP/1.1   404 1775   -     curl/8.4.0  
 2025-09-12T00:04:55.000000251Z ,app, stdout , INFO request handled ok 590
 2025-09-12T00:04:55.000000251Z ,app, stdout , INFO request handled ok 591
 2025-09-12T00:04:55.000000535Z ,nginx, stdout , 172.17.0.247 - - [2025/09/12:00:04:55 +0000]   GET /login HTTP/1.1   200 1768   -     curl/8.4.0  
 2025-09-12T00:04:55.000000699Z ,nginx, stdout , 172.17.0.4 - - [2025/09/12:00:04:55 +0000]   GET /static/logo.png HTTP/1.1   200 434   -     Go-http-client/1.1  
 2025-09-12T00:04:56.000000143Z ,app, stderr , ERROR fatal: cannot allocate resource
 2025-09-12T00:04:56.000000153Z ,nginx, stdout , 172.17.0.112 - - [2025/09/12:00:04:56 +0000]   GET /health HTTP/1.1   200 980   -     k6/0.50  
 2025-09-12T00:04:56.000000222Z ,nginx, stdout , 172.17.0.55 - - [2025/09/12:00:04:56 +0000]   GET /notfound HTTP/1.1   200 988   -     Mozilla/5.0  
 2025-09-12T00:04:56.000000360Z ,app, stdout , INFO request handled ok 593
 2025-09-12T00:04:56.000000832Z ,nginx, stdout , 172.17.0.88 - - [2025/09/12:00:04:56 +0000]   GET /health HTTP/1.1   200 1830   -     Go-http-client/1.1  
 2025-09-12T00:04:57.000000031Z ,nginx, stdout , 172.17.0.197 - - [2025/09/12:00:04:57 +0000]   GET /notfound HTTP/1.1   200 357   -     Mozilla/5.0  
 2025-09-12T00:04:57.000000289Z ,nginx, stdout , 172.17.0.13 - - [2025/09/12:00:04:57 +0000]   GET /login HTTP/1.1   200 300   -     curl/8.4.0  
 2025-09-12T00:04:57.000000795Z ,nginx, stdout , 172.17.0.71 - - [2025/09/12:00:04:57 +0000]   GET /notfound HTTP/1.1   200 771   -     curl/8.4.0  
 2025-09-12T00:04:57.000000851Z ,app, stdout , INFO request handled ok 594
 2025-09-12T00:04:57.000000914Z ,app, stdout , INFO request handled ok 595
 2025-09-12T00:04:58.000000102Z ,nginx, stdout , 172.17.0.13 - - [2025/09/12:00:04:58 +0000]   GET /login HTTP/1.1   200 1177   -     Mozilla/5.0  
 2025-09-12T00:04:58.000000190Z ,app, stdout , INFO request handled ok 597
 2025-09-12T00:04:58.000000336Z ,app, stdout , INFO request handled ok 596
 2025-09-12T00:04:58.000000478Z ,nginx, stdout , 172.17.0.101 - - [2025/09/12:00:04:58 +0000]   GET /api HTTP/1.1   200 1420   -     Mozilla/5.0  
 2025-09-12T00:04:58.000000717Z ,nginx, stdout , 172.17.0.250 - - [2025/09/12:00:04:58 +0000]   GET /static/logo.png HTTP/1.1   200 473   -     k6/0.50  
 2025-09-12T00:04:59.000000157Z ,app, stdout , INFO request handled ok 598
 2025-09-12T00:04:59.000000383Z ,nginx, stdout , 172.17.0.149 - - [2025/09/12:00:04:59 +0000]   GET / HTTP/1.1   200 486   -     Mozilla/5.0  
 2025-09-12T00:04:59.000000421Z ,app, stdout , INFO request handled ok 599
 2025-09-12T00:04:59.000000597Z ,nginx, stdout , 172.17.0.154 - - [2025/09/12:00:04:59 +0000]   GET /health HTTP/1.1   404 1505   -     curl/8.4.0  
 2025-09-12T00:04:59.000000788Z ,nginx, stdout , 172.17.0.39 - - [2025/09/12:00:04:59 +0000]   GET /api HTTP/1.1   200 1750   -     curl/8.4.0  
 2025-09-12T00:05:00.000000144Z ,nginx, stdout , 172.17.0.109 - - [2025/09/12:00:05:00 +0000]   GET /health HTTP/1.1   200 111   -     k6/0.50  
 2025-09-12T00:05:00.000000392Z ,nginx, stdout , 172.17.0.248 - - [2025/09/12:00:05:00 +0000]   GET /health HTTP/1.1   200 1556   -     k6/0.50  
